study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_se	mean_sd	comments	mean_unit	value_unit
Wang2016		healthy	8.0	API5	prothrombin time		plasma	coagulation assay	pt_healthy	0.0	hr		11.4245014245014	10.997150997151	0.427350427350429	1.20872954048983		seconds	seconds
Wang2016		healthy	8.0	API5	prothrombin time		plasma	coagulation assay	pt_healthy	0.5	hr		12.051282051282	11.2820512820513	0.76923076923077	2.17571317288169		seconds	seconds
Wang2016		healthy	8.0	API5	prothrombin time		plasma	coagulation assay	pt_healthy	1.5	hr		13.2193732193732	12.6495726495727	0.569800569800568	1.61163938731976		seconds	seconds
Wang2016		healthy	8.0	API5	prothrombin time		plasma	coagulation assay	pt_healthy	3.0	hr		14.8148148148148	16.2393162393162	1.42450142450143	4.02909846829942		seconds	seconds
Wang2016		healthy	8.0	API5	prothrombin time		plasma	coagulation assay	pt_healthy	6.0	hr		12.1652421652422	11.9373219373219	0.227920227920226	0.644655754927901		seconds	seconds
Wang2016		healthy	8.0	API5	prothrombin time		plasma	coagulation assay	pt_healthy	12.0	hr		13.1339031339031	12.7350427350427	0.398860398860398	1.12814757112383		seconds	seconds
Wang2016		healthy	8.0	API5	prothrombin time		plasma	coagulation assay	pt_healthy	24.0	hr		11.4814814814815	11.9088319088319	0.427350427350428	1.20872954048983		seconds	seconds
Wang2016		healthy	8.0	API5	prothrombin time		plasma	coagulation assay	pt_healthy	48.0	hr		11.7378917378917	12.4501424501425	0.712250712250713	2.01454923414971		seconds	seconds
Wang2016		healthy	8.0	API5	prothrombin time		plasma	coagulation assay	pt_healthy	72.0	hr		11.7663817663818	12.0797720797721	0.313390313390313	0.88640166302587		seconds	seconds
