study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_se	mean_sd	comments	mean_unit	value_unit
Wang2016		healthy	8.0	API5	Anti-factor Xa activity		plasma	coagulation assay	xa_healthy	0.0	hr							IU/ml	IU/ml
Wang2016		healthy	8.0	API5	Anti-factor Xa activity		plasma	coagulation assay	xa_healthy	0.5	hr		0.216371130068053	0.344859813084112	0.128488683016059	0.363420876265536		IU/ml	IU/ml
Wang2016		healthy	8.0	API5	Anti-factor Xa activity		plasma	coagulation assay	xa_healthy	1.5	hr		1.46714591520495	1.69906542056074	0.23191950535579	0.655967419706036		IU/ml	IU/ml
Wang2016		healthy	8.0	API5	Anti-factor Xa activity		plasma	coagulation assay	xa_healthy	3.0	hr		1.3573979999361	1.4929906542056	0.1355926542695	0.383513941252186		IU/ml	IU/ml
Wang2016		healthy	8.0	API5	Anti-factor Xa activity		plasma	coagulation assay	xa_healthy	6.0	hr		1.07028020064538	1.18598130841121	0.11570110776583	0.327252151568056		IU/ml	IU/ml
Wang2016		healthy	8.0	API5	Anti-factor Xa activity		plasma	coagulation assay	xa_healthy	12.0	hr		0.441122719575705	0.475233644859812	0.034110925284107	0.096480266323759		IU/ml	IU/ml
Wang2016		healthy	8.0	API5	Anti-factor Xa activity		plasma	coagulation assay	xa_healthy	24.0	hr		0.243384772676443	0.315420560747663	0.07203578807122	0.203747976933107		IU/ml	IU/ml
Wang2016		healthy	8.0	API5	Anti-factor Xa activity		plasma	coagulation assay	xa_healthy	48.0	hr		0.0591536470813762	0.130373831775701	0.0712201846943248	0.201441102218862		IU/ml	IU/ml
Wang2016		healthy	8.0	API5	Anti-factor Xa activity		plasma	coagulation assay	xa_healthy	72.0	hr		0.0481708680788521	0.0799065420560749	0.0317356739772228	0.0897620410992788		IU/ml	IU/ml
