study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Frost2018	all	32.0	NA	species	32.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Frost2018	all	32.0	NA	healthy	32.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Frost2018	all	32.0	NA	sex	32.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Frost2018	all	32.0	NA	overnight fast	32.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	Subjects were required to fast from 10 h before study drug administration until 4 h after
Frost2018	japanese	12.0	all	age	12.0	NA	NA	27.0	NA	4.0	NA	21.0	34.0	yr	NA
Frost2018	japanese	12.0	all	weight	12.0	NA	NA	65.6	NA	7.8	NA	54.5	79.1	kg	NA
Frost2018	japanese	12.0	all	bmi	12.0	NA	NA	22.0	NA	2.0	NA	19.2	25.6	kg/m^2	NA
Frost2018	japanese	12.0	all	smoking	8.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Frost2018	japanese	12.0	all	smoking	4.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Frost2018	japanese_placebo	4.0	all	age	4.0	NA	NA	31.0	NA	9.0	NA	21.0	42.0	yr	NA
Frost2018	japanese_placebo	4.0	all	weight	4.0	NA	NA	66.0	NA	6.6	NA	59.5	75.0	kg	NA
Frost2018	japanese_placebo	4.0	all	bmi	4.0	NA	NA	23.1	NA	2.0	NA	20.5	24.9	kg/m^2	NA
Frost2018	japanese_placebo	4.0	all	smoking	3.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Frost2018	japanese_placebo	4.0	all	smoking	1.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Frost2018	caucasian	12.0	all	age	12.0	NA	NA	28.0	NA	6.0	NA	20.0	39.0	yr	NA
Frost2018	caucasian	12.0	all	weight	12.0	NA	NA	70.1	NA	7.4	NA	58.5	83.6	kg	NA
Frost2018	caucasian	12.0	all	bmi	12.0	NA	NA	21.9	NA	1.9	NA	18.9	25.0	kg/m^2	NA
Frost2018	caucasian	12.0	all	smoking	8.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Frost2018	caucasian	12.0	all	smoking	4.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Frost2018	caucasian_placebo	4.0	all	age	4.0	NA	NA	33.0	NA	6.0	NA	25.0	38.0	yr	NA
Frost2018	caucasian_placebo	4.0	all	weight	4.0	NA	NA	68.0	NA	7.2	NA	60.0	77.3	kg	NA
Frost2018	caucasian_placebo	4.0	all	bmi	4.0	NA	NA	22.1	NA	2.5	NA	19.2	25.3	kg/m^2	NA
Frost2018	caucasian_placebo	4.0	all	smoking	2.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Frost2018	caucasian_placebo	4.0	all	smoking	2.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
