study	name	time	time_end	time_unit	route	application	measurement_type	form	substance	value	unit	comments
Frost2018	placebo	0	NA	hr	oral	single dose	dosing	tablet	apixaban	0.0	mg	NA
Frost2018	API2.5	0	NA	hr	oral	single dose	dosing	tablet	apixaban	2.5	mg	NA
Frost2018	API10	0	NA	hr	oral	single dose	dosing	tablet	apixaban	10.0	mg	NA
Frost2018	API25	0	NA	hr	oral	single dose	dosing	tablet	apixaban	25.0	mg	NA
Frost2018	API50	0	NA	hr	oral	single dose	dosing	tablet	apixaban	50.0	mg	NA
