study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Abdollahizad2025	NA	all	24.0	TEST5	concentration	apixaban	plasma	LC MS/MS	apixaban_TEST5	0.0	hr	NA	0.392583775757373	3.92215498294144	3.52957120718406	0.720470705701684	ng/ml	NA
Abdollahizad2025	NA	all	24.0	TEST5	concentration	apixaban	plasma	LC MS/MS	apixaban_TEST5	0.5	hr	NA	46.2320796186414	84.633843815001	38.4017641963596	7.8387272919801	ng/ml	NA
Abdollahizad2025	NA	all	24.0	TEST5	concentration	apixaban	plasma	LC MS/MS	apixaban_TEST5	1.0	hr	NA	94.4233953414375	148.498311816109	54.0749164746713	11.0379961038804	ng/ml	NA
Abdollahizad2025	NA	all	24.0	TEST5	concentration	apixaban	plasma	LC MS/MS	apixaban_TEST5	1.5	hr	NA	126.546028790459	177.486904053409	50.9408752629501	10.3982626204161	ng/ml	NA
Abdollahizad2025	NA	all	24.0	TEST5	concentration	apixaban	plasma	LC MS/MS	apixaban_TEST5	2.0	hr	NA	135.941523431285	187.66756624575	51.7260428144647	10.5585342757329	ng/ml	NA
Abdollahizad2025	NA	all	24.0	TEST5	concentration	apixaban	plasma	LC MS/MS	apixaban_TEST5	2.5	hr	NA	140.245213866088	200.19857520815	59.953361342062	12.2379286377295	ng/ml	NA
Abdollahizad2025	NA	all	24.0	TEST5	concentration	apixaban	plasma	LC MS/MS	apixaban_TEST5	3.0	hr	NA	132.400903900206	188.4313737044	56.0304698041942	11.4371717557247	ng/ml	NA
Abdollahizad2025	NA	all	24.0	TEST5	concentration	apixaban	plasma	LC MS/MS	apixaban_TEST5	3.5	hr	NA	116.718912962778	172.359008655994	55.640095693216	11.3574869740006	ng/ml	NA
Abdollahizad2025	NA	all	24.0	TEST5	concentration	apixaban	plasma	LC MS/MS	apixaban_TEST5	4.0	hr	NA	108.482019221137	153.935560282601	45.4535410614641	9.27816521693585	ng/ml	NA
Abdollahizad2025	NA	all	24.0	TEST5	concentration	apixaban	plasma	LC MS/MS	apixaban_TEST5	5.0	hr	NA	90.4408428545334	123.550459904896	33.1096170503623	6.7584722793618	ng/ml	NA
Abdollahizad2025	NA	all	24.0	TEST5	concentration	apixaban	plasma	LC MS/MS	apixaban_TEST5	6.0	hr	NA	72.7915137087603	100.220819166927	27.4293054581666	5.59898353095382	ng/ml	NA
Abdollahizad2025	NA	all	24.0	TEST5	concentration	apixaban	plasma	LC MS/MS	apixaban_TEST5	8.0	hr	NA	55.9118844610481	79.0286608252951	23.116776364247	4.71869221586964	ng/ml	NA
Abdollahizad2025	NA	all	24.0	TEST5	concentration	apixaban	plasma	LC MS/MS	apixaban_TEST5	10.0	hr	NA	39.8152131000713	59.015726920788	19.2005138207166	3.91928847166767	ng/ml	NA
Abdollahizad2025	NA	all	24.0	TEST5	concentration	apixaban	plasma	LC MS/MS	apixaban_TEST5	12.0	hr	NA	30.7688454943462	44.8760819991869	14.1072365048406	2.8796275931353	ng/ml	NA
Abdollahizad2025	NA	all	24.0	TEST5	concentration	apixaban	plasma	LC MS/MS	apixaban_TEST5	24.0	hr	NA	10.9893995014997	20.0011490256852	9.01174952418549	1.83951566866863	ng/ml	NA
Abdollahizad2025	NA	all	24.0	TEST5	concentration	apixaban	plasma	LC MS/MS	apixaban_TEST5	32.0	hr	NA	6.1612819591183	11.6471430507517	5.48586109163335	1.11979670619077	ng/ml	NA
Abdollahizad2025	NA	all	24.0	TEST5	concentration	apixaban	plasma	LC MS/MS	apixaban_TEST5	48.0	hr	NA	3.55976995916546	8.65304727504144	5.09327731587598	1.03966087853237	ng/ml	NA
Abdollahizad2025	NA	all	24.0	REF5	concentration	apixaban	plasma	LC MS/MS	apixaban_REF5	0.0	hr	NA	0.0036827746318977	0.394056885610098	0.3903741109782	0.0796847817241003	ng/ml	NA
Abdollahizad2025	NA	all	24.0	REF5	concentration	apixaban	plasma	LC MS/MS	apixaban_REF5	0.5	hr	NA	41.5306495235963	78.7561355025367	37.2254859789404	7.59862050629446	ng/ml	NA
Abdollahizad2025	NA	all	24.0	REF5	concentration	apixaban	plasma	LC MS/MS	apixaban_REF5	1.0	hr	NA	90.8945606891797	139.092505406313	48.1979447171335	9.83836426732076	ng/ml	NA
Abdollahizad2025	NA	all	24.0	REF5	concentration	apixaban	plasma	LC MS/MS	apixaban_REF5	1.5	hr	NA	104.210000648168	159.852306006164	55.6423053579952	11.3579380199349	ng/ml	NA
Abdollahizad2025	NA	all	24.0	REF5	concentration	apixaban	plasma	LC MS/MS	apixaban_REF5	2.0	hr	NA	124.96759158324	178.653607056785	53.6860154735459	10.9586120194458	ng/ml	NA
Abdollahizad2025	NA	all	24.0	REF5	concentration	apixaban	plasma	LC MS/MS	apixaban_REF5	2.5	hr	NA	142.204449970243	199.805254877467	57.6008049072236	11.7577150663583	ng/ml	NA
