study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Frost2017		api_aten	24.0	ATEN	concentration	atenolol	plasma	LC MS/MS	atenolol_ATEN	0.0	hr		11.07	33.2	22.13			ng/ml	ng/ml
Frost2017		api_aten	24.0	ATEN	concentration	atenolol	plasma	LC MS/MS	atenolol_ATEN	0.9	hr		361.31	457.21	95.9			ng/ml	ng/ml
Frost2017		api_aten	24.0	ATEN	concentration	atenolol	plasma	LC MS/MS	atenolol_ATEN	2.03	hr		560.33	789.02	228.69			ng/ml	ng/ml
Frost2017		api_aten	24.0	ATEN	concentration	atenolol	plasma	LC MS/MS	atenolol_ATEN	2.93	hr		563.9	781.5	217.6			ng/ml	ng/ml
Frost2017		api_aten	24.0	ATEN	concentration	atenolol	plasma	LC MS/MS	atenolol_ATEN	4.06	hr		515.79	685.44	169.65			ng/ml	ng/ml
Frost2017		api_aten	24.0	ATEN	concentration	atenolol	plasma	LC MS/MS	atenolol_ATEN	5.87	hr		356.88	463.83	106.95			ng/ml	ng/ml
Frost2017		api_aten	24.0	ATEN	concentration	atenolol	plasma	LC MS/MS	atenolol_ATEN	7.9	hr		260.66	323.36	62.7			ng/ml	ng/ml
Frost2017		api_aten	24.0	ATEN	concentration	atenolol	plasma	LC MS/MS	atenolol_ATEN	12.19	hr		197.63	249.27	51.64			ng/ml	ng/ml
Frost2017		api_aten	24.0	ATEN	concentration	atenolol	plasma	LC MS/MS	atenolol_ATEN	24.15	hr		153.09	186.26	33.17			ng/ml	ng/ml
Frost2017		api_aten	24.0	ATEN	concentration	atenolol	plasma	LC MS/MS	atenolol_ATEN	35.89	hr		44.29	55.33	11.04			ng/ml	ng/ml
Frost2017		api_aten	24.0	ATEN	concentration	atenolol	plasma	LC MS/MS	atenolol_ATEN	48.08	hr		12.9					ng/ml	ng/ml
