study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Upreti2013	NA	low	18.0	API10	concentration	apixaban	plasma	HPLC MS/MS	apixaban_low	0.0	hr	NA	0.0	NA	NA	NA	ng/ml	NA
Upreti2013	NA	low	18.0	API10	concentration	apixaban	plasma	HPLC MS/MS	apixaban_low	0.5	hr	NA	76.6476743082311	141.432629050277	64.7849547420459	15.269960272321413	ng/ml	NA
Upreti2013	NA	low	18.0	API10	concentration	apixaban	plasma	HPLC MS/MS	apixaban_low	1.0	hr	NA	146.183071407536	230.581672414674	84.39860100713798	19.892941031601683	ng/ml	NA
Upreti2013	NA	low	18.0	API10	concentration	apixaban	plasma	HPLC MS/MS	apixaban_low	2.0	hr	NA	235.922086709324	325.669377195053	89.74729048572902	21.153639231859305	ng/ml	NA
Upreti2013	NA	low	18.0	API10	concentration	apixaban	plasma	HPLC MS/MS	apixaban_low	3.0	hr	NA	253.744399039105	334.575422216922	80.831023177817	19.0520548730938	ng/ml	NA
Upreti2013	NA	low	18.0	API10	concentration	apixaban	plasma	HPLC MS/MS	apixaban_low	4.0	hr	NA	247.197754991275	320.897516714655	73.69976172338002	17.37120042881159	ng/ml	NA
Upreti2013	NA	low	18.0	API10	concentration	apixaban	plasma	HPLC MS/MS	apixaban_low	6.0	hr	NA	164.567609469731	204.388768141515	39.82115867178399	9.385937110507985	ng/ml	NA
Upreti2013	NA	low	18.0	API10	concentration	apixaban	plasma	HPLC MS/MS	apixaban_low	9.0	hr	NA	99.1629894832147	130.068854398139	30.905864914924294	7.284582219926124	ng/ml	NA
Upreti2013	NA	low	18.0	API10	concentration	apixaban	plasma	HPLC MS/MS	apixaban_low	12.0	hr	NA	57.5324861816597	77.7414589149287	20.208972733269	4.76330055350285	ng/ml	NA
Upreti2013	NA	low	18.0	API10	concentration	apixaban	plasma	HPLC MS/MS	apixaban_low	18.0	hr	NA	27.7661627728681	40.2480608079987	12.481898035130598	2.94201158090663	ng/ml	NA
