study	name	time	time_end	time_unit	route	application	measurement_type	form	substance	value	unit	comments
Frost2021	plb	0	NA	hr	iv	single dose	dosing	NR	apixaban	0.0	mg	NA
Frost2021	IV0_5	0	NA	hr	iv	single dose	dosing	NR	apixaban	0.5	mg	NA
Frost2021	IV1_25	0	NA	hr	iv	single dose	dosing	NR	apixaban	1.25	mg	NA
Frost2021	IV2_5	0	NA	hr	iv	single dose	dosing	NR	apixaban	2.5	mg	NA
Frost2021	IV3_75	0	NA	hr	iv	single dose	dosing	NR	apixaban	3.75	mg	NA
Frost2021	IV5	0	NA	hr	iv	single dose	dosing	NR	apixaban	5.0	mg	NA
Frost2021	IVaverage	0	NA	hr	iv	single dose	dosing	NR	apixaban	2.6	mg	NA
Frost2021	PO5	0	NA	hr	oral	single dose	dosing	tablet	apixaban	5.0	mg	with 240 mL of water
