study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Frost2021	all	40.0	NA	species	40.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Frost2021	all	40.0	NA	healthy	40.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Frost2021	all	40.0	NA	sex	40.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Frost2021	iv_placebo	10.0	all	age	10.0	NA	NA	30.0	NA	8.0	2.5298221281347	19.0	44.0	year	NA
Frost2021	iv_placebo	10.0	all	sex	10.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Frost2021	iv_placebo	10.0	all	weight	10.0	NA	NA	78.7	NA	11.2	3.54175097938858	59.0	94.9	kg	NA
Frost2021	iv_placebo	10.0	all	bmi	10.0	NA	NA	25.0	NA	3.2	1.01192885125388	20.3	29.6	kg/m^2	NA
Frost2021	iv_placebo	10.0	all	inr	10.0	NA	NA	1.11	NA	0.09	0.0284604989415154	NA	NA	dimensionless	NA
Frost2021	apix	30.0	all	species	30.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Frost2021	group1	6.0	apix	age	6.0	NA	NA	28.0	NA	5.0	2.04124145231932	23.0	36.0	year	NA
Frost2021	group1	6.0	apix	sex	6.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Frost2021	group1	6.0	apix	weight	6.0	NA	NA	75.8	NA	109.0	44.4990636605611	60.0	89.7	kg	NA
Frost2021	group1	6.0	apix	bmi	6.0	NA	NA	24.9	NA	3.6	1.46969384566991	19.8	28.8	kg/m^2	NA
Frost2021	group1	6.0	all	inr	6.0	NA	NA	1.12	NA	0.04	0.0163299316185545	NA	NA	dimensionless	NA
Frost2021	group2	6.0	apix	age	6.0	NA	NA	26.0	NA	8.0	3.2659863237109	18.0	39.0	year	NA
Frost2021	group2	6.0	apix	sex	6.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Frost2021	group2	6.0	apix	weight	6.0	NA	NA	74.8	NA	5.0	2.04124145231932	65.3	79.0	kg	NA
Frost2021	group2	6.0	apix	bmi	6.0	NA	NA	24.2	NA	1.9	0.77567175188134	21.8	26.3	kg/m^2	NA
Frost2021	group2	6.0	apix	inr	6.0	NA	NA	1.1	NA	0.0	0.0	NA	NA	dimensionless	NA
Frost2021	group3	6.0	apix	age	6.0	NA	NA	29.0	NA	5.0	2.04124145231932	22.0	36.0	year	NA
Frost2021	group3	6.0	apix	sex	6.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Frost2021	group3	6.0	apix	bmi	6.0	NA	NA	25.0	NA	2.5	1.02062072615966	20.4	28.1	kg/m^2	NA
Frost2021	group3	6.0	apix	inr	6.0	NA	NA	1.13	NA	0.05	0.0204124145231932	NA	NA	dimensionless	NA
Frost2021	group4	6.0	apix	age	6.0	NA	NA	34.0	NA	11.0	4.49073119510249	20.0	43.0	year	NA
Frost2021	group4	6.0	apix	sex	6.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Frost2021	group4	6.0	apix	bmi	6.0	NA	NA	26.7	NA	1.8	0.734846922834954	24.6	29.2	kg/m^2	NA
Frost2021	group4	6.0	apix	inr	6.0	NA	NA	1.08	NA	0.04	0.0163299316185545	NA	NA	dimensionless	NA
Frost2021	group5	6.0	apix	age	6.0	NA	NA	29.0	NA	4.0	1.63299316185545	26.0	37.0	year	NA
Frost2021	group5	6.0	apix	sex	6.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Frost2021	group5	6.0	apix	bmi	6.0	NA	NA	26.1	NA	1.9	0.77567175188134	23.7	29.2	kg/m^2	NA
Frost2021	group5	6.0	apix	inr	6.0	NA	NA	1.08	NA	0.04	0.0163299316185545	NA	NA	dimensionless	NA
Frost2021	group_po	3.0	group3	fasting	3.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	n of participants: The participated in po study group3 included 6 people, 1 dropped out before PO study. So, in reality 3 people recieved apixaban, 2 - placebo in PO study
Frost2021	group_po	3.0	group3	inr	3.0	NA	NA	1.14	NA	0.05	0.0288675134594813	NA	NA	dimensionless	NA
Frost2021	po_placebo	2.0	group3	inr	2.0	NA	NA	1.3	NA	0.42	0.29698484809835	NA	NA	dimensionless	NA
Frost2021	placebo	12.0	all	species	12.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
