study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Frost2013a		placebo	6.0	placebo	mPT		plasma	coagulation assay	mPT_placebo	0.0	hr		52.86	57.14	4.280000000000001			sec	sec
Frost2013a		placebo	6.0	placebo	mPT		plasma	coagulation assay	mPT_placebo	3.0	hr		55.71	70.0	14.29			sec	sec
Frost2013a		placebo	6.0	placebo	mPT		plasma	coagulation assay	mPT_placebo	6.0	hr		47.14	54.29	7.149999999999999			sec	sec
Frost2013a		placebo	6.0	placebo	mPT		plasma	coagulation assay	mPT_placebo	12.0	hr		51.43	55.71	4.280000000000001			sec	sec
Frost2013a		placebo	6.0	placebo	mPT		plasma	coagulation assay	mPT_placebo	18.0	hr		48.57	52.86	4.289999999999999			sec	sec
Frost2013a		placebo	6.0	placebo	mPT		plasma	coagulation assay	mPT_placebo	24.0	hr		48.57	55.71	7.140000000000001			sec	sec
Frost2013a		placebo	6.0	placebo	mPT		plasma	coagulation assay	mPT_placebo	144.0	hr		52.86	61.43	8.57			sec	sec
Frost2013a		placebo	6.0	placebo	mPT		plasma	coagulation assay	mPT_placebo	147.0	hr		48.57	54.29	5.719999999999999			sec	sec
Frost2013a		placebo	6.0	placebo	mPT		plasma	coagulation assay	mPT_placebo	150.0	hr		48.57	55.71	7.140000000000001			sec	sec
Frost2013a		placebo	6.0	placebo	mPT		plasma	coagulation assay	mPT_placebo	156.0	hr		52.86	57.14	4.280000000000001			sec	sec
Frost2013a		placebo	6.0	placebo	mPT		plasma	coagulation assay	mPT_placebo	162.0	hr		51.43	57.14	5.710000000000001			sec	sec
Frost2013a		placebo	6.0	placebo	mPT		plasma	coagulation assay	mPT_placebo	168.0	hr		51.43	60.0	8.57			sec	sec
