study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Frost2013a		API5x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API5x2	0.0	hr		31.39	31.91	0.5199999999999996			sec	sec
Frost2013a		API5x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API5x2	3.0	hr		32.7	33.22	0.519999999999996			sec	sec
Frost2013a		API5x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API5x2	6.0	hr		32.96	33.48	0.519999999999996			sec	sec
Frost2013a		API5x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API5x2	9.0	hr		31.39	31.91	0.5199999999999996			sec	sec
Frost2013a		API5x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API5x2	12.0	hr		31.65	32.43	0.7800000000000011			sec	sec
Frost2013a		API5x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API5x2	15.0	hr		32.17	33.22	1.0499999999999972			sec	sec
Frost2013a		API5x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API5x2	18.0	hr		31.91	32.43	0.5199999999999996			sec	sec
Frost2013a		API5x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API5x2	21.0	hr		30.61	31.13	0.5199999999999996			sec	sec
Frost2013a		API5x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API5x2	24.0	hr		30.61	33.74	3.1300000000000026			sec	sec
Frost2013a		API5x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API5x2	144.0	hr		32.7	33.22	0.519999999999996			sec	sec
Frost2013a		API5x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API5x2	147.0	hr		34.0	36.35	2.3500000000000014			sec	sec
Frost2013a		API5x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API5x2	150.0	hr		32.96	33.48	0.519999999999996			sec	sec
Frost2013a		API5x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API5x2	153.0	hr		31.13	31.65	0.5199999999999996			sec	sec
Frost2013a		API5x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API5x2	156.0	hr		31.91	32.17	0.2600000000000015			sec	sec
Frost2013a		API5x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API5x2	159.0	hr		32.96	34.78	1.8200000000000005			sec	sec
Frost2013a		API5x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API5x2	162.0	hr		32.17	35.3	3.1299999999999955			sec	sec
Frost2013a		API5x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API5x2	165.0	hr		31.13	31.91	0.7800000000000011			sec	sec
Frost2013a		API5x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API5x2	168.0	hr		30.61	32.43	1.8200000000000005			sec	sec
