study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Frost2013a		API10x2	6.0	API10x2	inr		plasma	coagulation assay	INR_API10x2	0.0	hr		1.06	1.18	0.1199999999999998			dimensionless	dimensionless
Frost2013a		API10x2	6.0	API10x2	inr		plasma	coagulation assay	INR_API10x2	3.0	hr		1.28	1.51	0.2299999999999999			dimensionless	dimensionless
Frost2013a		API10x2	6.0	API10x2	inr		plasma	coagulation assay	INR_API10x2	6.0	hr		1.36	1.37	0.01			dimensionless	dimensionless
Frost2013a		API10x2	6.0	API10x2	inr		plasma	coagulation assay	INR_API10x2	9.0	hr		1.25	1.24	0.01			dimensionless	dimensionless
Frost2013a		API10x2	6.0	API10x2	inr		plasma	coagulation assay	INR_API10x2	12.0	hr		1.18	1.22	0.04			dimensionless	dimensionless
Frost2013a		API10x2	6.0	API10x2	inr		plasma	coagulation assay	INR_API10x2	15.0	hr		1.39	1.51	0.1200000000000001			dimensionless	dimensionless
Frost2013a		API10x2	6.0	API10x2	inr		plasma	coagulation assay	INR_API10x2	18.0	hr		1.33	1.36	0.03			dimensionless	dimensionless
Frost2013a		API10x2	6.0	API10x2	inr		plasma	coagulation assay	INR_API10x2	21.0	hr		1.24	1.34	0.1			dimensionless	dimensionless
Frost2013a		API10x2	6.0	API10x2	inr		plasma	coagulation assay	INR_API10x2	24.0	hr		1.22	1.31	0.09			dimensionless	dimensionless
Frost2013a		API10x2	6.0	API10x2	inr		plasma	coagulation assay	INR_API10x2	144.0	hr		1.24	1.4	0.1599999999999999			dimensionless	dimensionless
Frost2013a		API10x2	6.0	API10x2	inr		plasma	coagulation assay	INR_API10x2	147.0	hr		1.43	1.8	0.3700000000000001			dimensionless	dimensionless
Frost2013a		API10x2	6.0	API10x2	inr		plasma	coagulation assay	INR_API10x2	150.0	hr		1.43	1.76	0.33			dimensionless	dimensionless
Frost2013a		API10x2	6.0	API10x2	inr		plasma	coagulation assay	INR_API10x2	153.0	hr		1.33	1.52	0.1899999999999999			dimensionless	dimensionless
Frost2013a		API10x2	6.0	API10x2	inr		plasma	coagulation assay	INR_API10x2	156.0	hr		1.27	1.4	0.1299999999999999			dimensionless	dimensionless
Frost2013a		API10x2	6.0	API10x2	inr		plasma	coagulation assay	INR_API10x2	159.0	hr		1.83	1.64	0.1900000000000001			dimensionless	dimensionless
Frost2013a		API10x2	6.0	API10x2	inr		plasma	coagulation assay	INR_API10x2	162.0	hr		1.69	1.88	0.1899999999999999			dimensionless	dimensionless
Frost2013a		API10x2	6.0	API10x2	inr		plasma	coagulation assay	INR_API10x2	165.0	hr		1.3	1.45	0.1499999999999999			dimensionless	dimensionless
Frost2013a		API10x2	6.0	API10x2	inr		plasma	coagulation assay	INR_API10x2	168.0	hr		1.27	1.42	0.1499999999999999			dimensionless	dimensionless
