study	individual	group	count	intervention	time	time_unit	x_measurement_type	x_substance	x_tissue	x_method	x_label	x	x_sd	x_unit	y_measurement_type	y_substance	y_tissue	y_method	y_label	y	y_sd	y_unit	comments
Frost2013a		API10x2	6.0	API10x2	0.0	hr	concentration	apixaban	plasma	LC MS/MS	apixaban_inr_mean_API10x2	0.0		mole/meter^3	inr		plasma	coagulation assay	inr_mean_API10x2	1.06	0.1199999999999998	dimensionless	
Frost2013a		API10x2	6.0	API10x2	3.0	hr	concentration	apixaban	plasma	LC MS/MS	apixaban_inr_mean_API10x2	0.00047196953210010885	0.000141588683351469	mole/meter^3	inr		plasma	coagulation assay	inr_mean_API10x2	1.28	0.2299999999999999	dimensionless	
Frost2013a		API10x2	6.0	API10x2	6.0	hr	concentration	apixaban	plasma	LC MS/MS	apixaban_inr_mean_API10x2	0.0003657671381936888	8.258977149075085e-05	mole/meter^3	inr		plasma	coagulation assay	inr_mean_API10x2	1.36	0.01	dimensionless	
Frost2013a		API10x2	6.0	API10x2	9.0	hr	concentration	apixaban	plasma	LC MS/MS	apixaban_inr_mean_API10x2	0.00022417845484221983	4.720348204570186e-05	mole/meter^3	inr		plasma	coagulation assay	inr_mean_API10x2	1.25	0.01	dimensionless	
Frost2013a		API10x2	6.0	API10x2	12.0	hr	concentration	apixaban	plasma	LC MS/MS	apixaban_inr_mean_API10x2	0.00016517954298150164	4.720348204570186e-05	mole/meter^3	inr		plasma	coagulation assay	inr_mean_API10x2	1.18	0.04	dimensionless	
Frost2013a		API10x2	6.0	API10x2	15.0	hr	concentration	apixaban	plasma	LC MS/MS	apixaban_inr_mean_API10x2	0.0004365614798694233	0.00011799782372143635	mole/meter^3	inr		plasma	coagulation assay	inr_mean_API10x2	1.39	0.1200000000000001	dimensionless	
Frost2013a		API10x2	6.0	API10x2	18.0	hr	concentration	apixaban	plasma	LC MS/MS	apixaban_inr_mean_API10x2	0.0003067682263329706	0.00011799782372143635	mole/meter^3	inr		plasma	coagulation assay	inr_mean_API10x2	1.33	0.03	dimensionless	
Frost2013a		API10x2	6.0	API10x2	21.0	hr	concentration	apixaban	plasma	LC MS/MS	apixaban_inr_mean_API10x2	0.00022417845484221983	8.258977149075082e-05	mole/meter^3	inr		plasma	coagulation assay	inr_mean_API10x2	1.24	0.1	dimensionless	
Frost2013a		API10x2	6.0	API10x2	24.0	hr	concentration	apixaban	plasma	LC MS/MS	apixaban_inr_mean_API10x2	0.00017699673558215452	5.8977149075081626e-05	mole/meter^3	inr		plasma	coagulation assay	inr_mean_API10x2	1.22	0.09	dimensionless	
Frost2013a		API10x2	6.0	API10x2	144.0	hr	concentration	apixaban	plasma	LC MS/MS	apixaban_inr_mean_API10x2	0.0002676387377584331	9.732317736670293e-05	mole/meter^3	inr		plasma	coagulation assay	inr_mean_API10x2	1.24	0.1599999999999999	dimensionless	
Frost2013a		API10x2	6.0	API10x2	147.0	hr	concentration	apixaban	plasma	LC MS/MS	apixaban_inr_mean_API10x2	0.0007055930359085963	0.0002919912948857453	mole/meter^3	inr		plasma	coagulation assay	inr_mean_API10x2	1.43	0.3700000000000001	dimensionless	
Frost2013a		API10x2	6.0	API10x2	150.0	hr	concentration	apixaban	plasma	LC MS/MS	apixaban_inr_mean_API10x2	0.0005596082698585418	0.0002798041349292709	mole/meter^3	inr		plasma	coagulation assay	inr_mean_API10x2	1.43	0.33	dimensionless	
Frost2013a		API10x2	6.0	API10x2	153.0	hr	concentration	apixaban	plasma	LC MS/MS	apixaban_inr_mean_API10x2	0.0003406311207834603	0.00015815016322089226	mole/meter^3	inr		plasma	coagulation assay	inr_mean_API10x2	1.33	0.1899999999999999	dimensionless	
Frost2013a		API10x2	6.0	API10x2	156.0	hr	concentration	apixaban	plasma	LC MS/MS	apixaban_inr_mean_API10x2	0.0002554733405875953	0.00013381936887921656	mole/meter^3	inr		plasma	coagulation assay	inr_mean_API10x2	1.27	0.1299999999999999	dimensionless	
Frost2013a		API10x2	6.0	API10x2	159.0	hr	concentration	apixaban	plasma	LC MS/MS	apixaban_inr_mean_API10x2	0.0005109466811751906	0.00015815016322089226	mole/meter^3	inr		plasma	coagulation assay	inr_mean_API10x2	1.83	0.1900000000000001	dimensionless	
Frost2013a		API10x2	6.0	API10x2	160.0	hr	concentration	apixaban	plasma	LC MS/MS	apixaban_inr_mean_API10x2	0.00046228509249183895	0.00013381936887921664	mole/meter^3	inr		plasma	coagulation assay	inr_mean_API10x2	1.69	0.1899999999999999	dimensionless	
Frost2013a		API10x2	6.0	API10x2	162.0	hr	concentration	apixaban	plasma	LC MS/MS	apixaban_inr_mean_API10x2	0.0003406311207834603	0.0001338193688792165	mole/meter^3	inr		plasma	coagulation assay	inr_mean_API10x2	1.69	0.1899999999999999	dimensionless	
Frost2013a		API10x2	6.0	API10x2	165.0	hr	concentration	apixaban	plasma	LC MS/MS	apixaban_inr_mean_API10x2	0.00024330794341675735	6.0826985854189343e-05	mole/meter^3	inr		plasma	coagulation assay	inr_mean_API10x2	1.3	0.1499999999999999	dimensionless	
Frost2013a		API10x2	6.0	API10x2	168.0	hr	concentration	apixaban	plasma	LC MS/MS	apixaban_inr_mean_API10x2	0.00021897714907508163	7.299238302502719e-05	mole/meter^3	inr		plasma	coagulation assay	inr_mean_API10x2	1.27	0.1499999999999999	dimensionless	
