study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Frost2013a	all	48.0	NA	species	48.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013a	all	48.0	NA	healthy	48.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013a	all	48.0	NA	sex	48.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013a	all	48.0	NA	overnight fast	48.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013a	placebo	12.0	all	age	12.0	NA	NA	34.0	NA	6.0	NA	24.0	44.0	yr	NA
Frost2013a	placebo	12.0	all	ethnicity	7.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013a	placebo	12.0	all	ethnicity	5.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013a	placebo	12.0	all	weight	12.0	NA	NA	78.9	NA	13.7	NA	58.6	98.4	kg	NA
Frost2013a	placebo	12.0	all	bmi	12.0	NA	NA	25.1	NA	3.9	NA	19.6	29.5	kg/m^2	NA
Frost2013a	API2x2	6.0	all	age	6.0	NA	NA	27.0	NA	7.0	NA	19.0	39.0	yr	NA
Frost2013a	API2x2	6.0	all	ethnicity	3.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013a	API2x2	6.0	all	ethnicity	3.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013a	API2x2	6.0	all	weight	6.0	NA	NA	72.3	NA	13.9	NA	64.7	104.4	kg	NA
Frost2013a	API2x2	6.0	all	bmi	6.0	NA	NA	24.4	NA	2.1	NA	21.2	27.5	kg/m^2	NA
Frost2013a	API5x2	6.0	all	age	6.0	NA	NA	31.0	NA	6.0	NA	24.0	41.0	yr	NA
Frost2013a	API5x2	6.0	all	ethnicity	4.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013a	API5x2	6.0	all	ethnicity	2.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013a	API5x2	6.0	all	weight	6.0	NA	NA	78.3	NA	10.4	NA	66.1	93.1	kg	NA
Frost2013a	API5x2	6.0	all	bmi	6.0	NA	NA	23.2	NA	3.2	NA	20.8	29.3	kg/m^2	NA
Frost2013a	API10	6.0	all	age	6.0	NA	NA	25.0	NA	4.0	NA	20.0	32.0	yr	NA
Frost2013a	API10	6.0	all	ethnicity	4.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013a	API10	6.0	all	ethnicity	1.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013a	API10	6.0	all	weight	6.0	NA	NA	79.7	NA	7.1	NA	69.3	87.8	kg	NA
Frost2013a	API10	6.0	all	bmi	6.0	NA	NA	25.1	NA	2.3	NA	22.9	28.8	kg/m^2	NA
Frost2013a	API10x2	6.0	all	age	6.0	NA	NA	30.0	NA	9.0	NA	21.0	44.0	yr	NA
Frost2013a	API10x2	6.0	all	ethnicity	5.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013a	API10x2	6.0	all	ethnicity	1.0	NA	asian	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013a	API10x2	6.0	all	weight	6.0	NA	NA	70.5	NA	9.6	NA	62.9	87.9	kg	NA
Frost2013a	API10x2	6.0	all	bmi	6.0	NA	NA	23.7	NA	3.1	NA	20.5	29.0	kg/m^2	NA
Frost2013a	API25	6.0	all	age	6.0	NA	NA	28.0	NA	8.0	NA	19.0	39.0	yr	NA
Frost2013a	API25	6.0	all	ethnicity	4.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013a	API25	6.0	all	ethnicity	2.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013a	API25	6.0	all	weight	6.0	NA	NA	82.2	NA	10.6	NA	65.4	94.2	kg	NA
Frost2013a	API25	6.0	all	bmi	6.0	NA	NA	25.8	NA	2.8	NA	22.3	29.6	kg/m^2	NA
Frost2013a	API25x2	6.0	all	age	6.0	NA	NA	27.0	NA	8.0	NA	20.0	41.0	yr	NA
Frost2013a	API25x2	6.0	all	ethnicity	2.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013a	API25x2	6.0	all	ethnicity	4.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013a	API25x2	6.0	all	weight	6.0	NA	NA	82.3	NA	5.8	NA	76.2	91.9	kg	NA
Frost2013a	API25x2	6.0	all	bmi	6.0	NA	NA	25.5	NA	1.2	NA	23.5	27.0	kg/m^2	NA
