study	name	time	time_end	time_unit	route	application	measurement_type	form	substance	value	unit	comments
Frost2013a	placebo	0	NA	hr	oral	multiple dose	dosing	tablet	placebo	0.0	mg	pixaban 2.5, 5, 10 and 25 mg twice daily and 10 and 25 mg once daily- with eight healthy subjects per panel.  subjects were randomized (3:1) to oral apixaban or placebo for 7 days
Frost2013a	API2x2	0	NA	hr	oral	multiple dose	dosing	tablet	apixaban	2.5	mg	twice daily
Frost2013a	API5x2	0	NA	hr	oral	multiple dose	dosing	tablet	apixaban	5.0	mg	twice daily
Frost2013a	API10	0	NA	hr	oral	multiple dose	dosing	tablet	apixaban	10.0	mg	once daily
Frost2013a	API10x2	0	NA	hr	oral	multiple dose	dosing	tablet	apixaban	10.0	mg	twice daily
Frost2013a	API25	0	NA	hr	oral	multiple dose	dosing	tablet	apixaban	25.0	mg	once daily
Frost2013a	API25x2	0	NA	hr	oral	multiple dose	dosing	tablet	apixaban	25.0	mg	twice daily
Frost2013a	APImean	0	NA	hr	oral	multiple dose	dosing	tablet	apixaban	12.916666666666666	mg	dummy intervention for scatter plot
