study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Frost2018	japanese	12.0	API2.5	cumulative amount	apixaban	urine	calculated	cumulative amount_japanese_API2.5	72.0	hr	1.1249771490750817e-06				3.168553041119282e-07			time assumed	mole	mg
