study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Frost2018	japanese	12.0	API25	cumulative amount	apixaban	urine	calculated	cumulative amount_japanese_API25	72.0	hr	7.727007616974973e-06				2.1549138063439392e-06			time assumed	mole	mg
