study	group	count	intervention	measurement_type	substance	tissue	method	time	time_unit	mean	cv	median	min	max	sd	se	unit	comments
Frost2017	api_dig	22.0	DIG	cmax	digoxin	plasma	LC MS/MS	NA	NA	1.68	27.0	NA	NA	NA	0.4536	NA	ng/ml	NA
Frost2017	api_dig	22.0	DIG	auc_end	digoxin	plasma	LC MS/MS	24.0	hr	16.8	28.0	NA	NA	NA	4.704	NA	ng/ml*hr	NA
Frost2017	api_dig	22.0	DIG	tmax	digoxin	plasma	LC MS/MS	NA	NA	NA	NA	1.0	0.5	2.0	NA	NA	hr	NA
Frost2017	api_dig	22.0	DIG, API20	cmax	digoxin	plasma	LC MS/MS	NA	NA	1.54	25.0	NA	NA	NA	0.385	NA	ng/ml	NA
Frost2017	api_dig	22.0	DIG, API20	auc_end	digoxin	plasma	LC MS/MS	24.0	hr	15.1	28.0	NA	NA	NA	4.228	NA	ng/ml*hr	NA
Frost2017	api_dig	22.0	DIG, API20	tmax	digoxin	plasma	LC MS/MS	NA	NA	NA	NA	1.0	1.0	2.0	NA	NA	hr	NA
