study	name	time	time_end	time_unit	route	application	measurement_type	form	substance	value	unit	comments
Frost2017	DIG	0	NA	hr	oral	multiple dose	dosing	tablet	digoxin	0.25	mg	first treatment: digoxin 0.25 mg q6h (4 times/day) on day 1, then once daily on days 2–10
Frost2017	API20	0	NA	hr	oral	multiple dose	dosing	tablet	apixaban	20.0	mg	second treatment: apixaban 20 mg, digoxin 0.25 mg, once daily on days 11–20
Frost2017	API10	0	NA	hr	oral	single dose	dosing	tablet	apixaban	10.0	mg	NA
Frost2017	ATEN	0	NA	hr	oral	single dose	dosing	tablet	atenolol	100.0	mg	NA
