study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Shaikh2021	NA	all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	0.0	hr	NA	0.0	NA	NA	NA	ng/ml	NA
Shaikh2021	NA	all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	0.16	hr	NA	7.429	17.143	46.5867074174598	9.714	ng/ml	unclear if SE or SD in plot
Shaikh2021	NA	all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	0.319	hr	NA	54.286	64.0	46.5867074174598	9.714	ng/ml	NA
Shaikh2021	NA	all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	0.479	hr	NA	92.571	102.857	49.3299230487946	10.286	ng/ml	NA
Shaikh2021	NA	all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	0.958	hr	NA	130.857	140.571	46.5867074174598	9.714	ng/ml	NA
Shaikh2021	NA	all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	1.437	hr	NA	137.143	146.857	46.5867074174598	9.714	ng/ml	NA
Shaikh2021	NA	all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	1.996	hr	NA	140.0	150.286	49.3299230487946	10.286	ng/ml	NA
Shaikh2021	NA	all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	2.315	hr	NA	143.429	153.143	46.5867074174598	9.714	ng/ml	NA
Shaikh2021	NA	all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	2.634	hr	NA	149.714	160.0	49.3299230487946	10.286	ng/ml	NA
Shaikh2021	NA	all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	2.954	hr	NA	153.714	164.0	49.3299230487946	10.286	ng/ml	NA
Shaikh2021	NA	all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	3.193	hr	NA	155.429	165.714	49.3251272172713	10.285	ng/ml	NA
Shaikh2021	NA	all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	3.512	hr	NA	157.143	166.857	46.5867074174598	9.714	ng/ml	NA
